"id_empresa","provincia","cod_letra","des_letra","cod_sector","des_sector","cod_tamano","des_tamano","cod_sector_tic","cod_tamano_tic","k","f_exp","tic1_1","tic1_2","tic1_3a","tic1_3b","tic1_3c","tic1_3d","tic2_1","tic2_2","tic2_2_1a","tic2_2_1b","tic2_2_1c","tic2_2_2","tic2_3","tic2_3_1a","tic2_3_1b","tic2_4","tic2_5_pers_ocup_h","tic2_5_pers_ocup_m","tic2_5_pers_ocup_internet_h","tic2_5_pers_ocup_internet_m","tic2_6a","tic2_6b","tic2_6c","tic2_6d","tic2_6e","tic2_6f","tic2_6g","tic2_6h","tic2_6i","tic2_6j","tic2_6k","tic2_7a","tic2_7b","tic2_7c","tic2_7d","tic2_8","tic2_8_1","tic2_8_2a","tic2_8_2b","tic2_8_2c","tic2_8_2d","tic2_8_2e","tic2_8_2f","tic2_8_2f_e","tic2_9","tic2_10","tic2_11","tic3_1","tic3_1_1_ventas","tic3_1_1_ventas_x_internet","tic3_1_1_ventas_x_internet_pais","tic3_1_1_ventas_x_internet_extranjero","tic3_1_2a","tic3_1_2b","tic3_1_2c","tic3_1_2d","tic3_1_2e","tic3_1_2f","tic3_1_2g","tic3_1_2g_e","tic3_2","tic3_2_1_compras","tic3_2_1_compras_x_internet","tic3_2_1_compras_x_internet_pais","tic3_2_1_compras_x_internet_extranjero","tic4_1a","tic4_1b","tic4_1c","tic4_1d","tic4_1e","tic4_1f","tic4_1_1_pers_ocup_h","tic4_1_1_pers_ocup_m","tic4_1_1_pers_ocup_usa_disp_h","tic4_1_1_pers_ocup_usa_disp_m","tic4_2a","tic4_2b","tic4_2c","tic4_2d","tic4_2e","tic4_3","tic4_3_1a","tic4_3_1b","tic4_4a","tic4_4b","tic4_4c","tic4_4d","tic4_4e","tic4_4f","tic4_4g","tic4_4h","tic5_1a","tic5_1b","tic5_1c","tic5_1d","tic5_1e","tic5_1f","tic5_1g","tic5_1h","tic6_1","tic6_1_1_pers_ocup_h","tic6_1_1_pers_ocup_m","tic6_1_1_pers_ocup_especialista_h","tic6_1_1_pers_ocup_especialista_m","tic6_2a","tic6_2b","tic6_2c","Año"
"14863718172",17,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,73034,100,0,0,0,1,1,2,2,1,"3",1,1,2,1,635,89,186,53,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,"",1,1,1,1,56791935,20,10,90,2,2,2,2,2,2,2,"",1,46907145,10,99,1,195,41,18,63,2,7,635,89,183,53,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,635,89,3,2,1,2,2,2018
"13826254178",9,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,261220,100,0,0,0,1,1,2,2,1,"3",1,1,1,2,635,177,635,177,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,"",1,2,1,2,283069521,,,,1,1,1,1,1,1,2,"",1,215205953,40,50,50,130,300,39,130,0,0,635,177,217,170,2,1,2,2,2,2,,,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,635,177,2,1,2,2,1,2016
"13763376138",17,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,60000,46,0,0,54,1,1,2,2,1,"4",2,,,2,638,242,300,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,"L",1,2,1,2,165001738,,,,1,2,2,2,2,2,2,"",2,140338127,,,,180,280,0,250,0,12,638,242,300,160,1,1,2,1,1,2,,,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,638,242,6,1,1,1,2,2017
"13705202090",9,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,159919,10,0,20,70,1,1,2,2,1,"3",1,1,2,2,639,144,300,143,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,"",1,2,1,2,128132236,,,,2,2,2,2,2,2,2,"",2,117127829,,,,350,200,0,80,0,5,639,144,350,143,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,639,144,14,2,2,2,1,2016
"46624990170",17,"F","Construcción",4,"Construcción",5,"Grande Empresa",1,2,1,1,2,,,,,,1,1,2,2,1,"3",1,2,1,2,639,18,4,13,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,,,,,,,,"",2,2,1,2,12904043,,,,1,2,2,2,2,2,2,"",1,6847054,30,100,0,17,12,0,0,0,4,639,18,4,13,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,639,18,1,0,2,2,1,2018
"13827102177",17,"N","Actividades de servicios administrativos y de apoyo",5,"Servicios",5,"Grande Empresa",3,2,1,1,2,,,,,,1,1,2,2,1,"4",1,1,2,2,640,99,3,10,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,,,,,,,,"",2,2,2,2,8805770,,,,1,2,2,2,2,2,2,"",2,1202152,,,,10,3,0,0,0,4,640,99,3,10,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,640,99,,,2,2,1,2016
"14756296176",17,"F","Construcción",4,"Construcción",5,"Grande Empresa",1,2,1,1,1,86943,100,0,0,0,1,1,2,2,1,"2",1,1,1,1,640,62,43,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,"",1,1,1,2,67276410,,,,1,2,2,2,2,2,2,"",2,36999194,,,,60,18,0,0,5,1,640,62,43,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,640,62,,,2,2,1,2017
"14829916178",17,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,1706962,7,2,90,1,1,1,2,2,1,"2",2,,,2,640,322,384,322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"INTRANET DE EMPLEADOS, CLIENTE Y PROVEEDORES",1,2,1,1,151802099,30,100,0,2,2,2,2,2,2,1,"TENEMOS FUERZA DE VENTAS DESPLEGADA EN EL PAIS",1,105789356,1,0,100,150,200,10,163,3,41,640,322,184,134,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,640,322,4,0,1,1,2,2018
"13707408094",9,"N","Actividades de servicios administrativos y de apoyo",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,781156,8,0,0,92,1,1,2,2,1,"3",1,1,2,2,640,1110,640,1110,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,"",1,2,1,2,16304850,,,,1,1,1,1,2,2,2,"",1,1652890,22,100,0,1300,45,0,50,10,0,640,1110,634,1107,1,1,1,1,1,2,,,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,640,1110,16,1,1,2,2,2017
"13705551094",9,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,10580,100,0,0,0,1,1,2,2,1,"4",2,,,2,641,164,152,84,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,"",1,2,1,2,169085124,,,,1,2,2,2,2,2,2,"",2,130309977,,,,77,159,40,0,4,12,641,164,152,84,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,641,164,5,3,1,1,2,2016
"13707408094",9,"N","Actividades de servicios administrativos y de apoyo",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,186094,53,15,32,0,1,1,2,2,1,"3",1,1,2,2,641,1126,636,1123,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,"",1,1,1,2,,,,,2,2,2,1,1,2,1,"SWITCH TRANSACCIONAL",1,1957556,10,95,5,1400,50,0,50,2,0,641,1126,636,1123,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,641,1126,16,1,1,1,2,2018
"13708059093",9,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,90952,36,0,0,64,1,1,2,2,1,"2",1,1,1,2,642,90,174,46,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,"",2,2,1,2,102995670,,,,2,2,1,2,2,2,2,"",1,74488347,100,66,34,122,76,0,250,2,5,642,90,174,46,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,1,642,90,2,0,2,2,1,2017
"13710105094",9,"I","Actividades de alojamiento y de servicio de comidas",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,7977,100,0,0,0,1,1,2,2,1,"2",2,,,2,642,108,22,31,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,2,2,"",2,1,1,2,21106393,,,,2,2,1,2,2,2,2,"",2,12641151,,,,48,5,0,50,0,2,642,108,22,31,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,642,108,,,2,2,1,2017
"13705189093",9,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,288265,100,0,0,0,1,1,2,2,1,"3",1,1,1,2,644,199,400,180,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,"",2,2,1,2,177347946,,,,1,2,2,2,2,2,2,"",1,146233828,10,100,0,300,200,0,700,300,0,644,199,400,180,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,644,199,16,2,1,1,2,2016
"13705134094",9,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,207831,100,0,0,0,1,1,1,1,1,"5",1,2,1,2,646,321,120,180,1,1,2,2,2,1,2,2,2,2,2,,,,,1,1,1,1,1,1,1,2,"",1,1,1,1,126120700,15,100,0,2,2,2,2,2,2,2,"",2,103980750,,,,500,200,0,0,0,150,646,321,120,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,646,321,13,1,1,1,2,2017
"14762293138",13,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,93607,7,93,0,0,1,1,2,2,1,"3",2,,,2,647,578,48,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"",1,2,1,1,93368362,100,35,65,2,2,2,2,2,2,2,"",1,76815933,100,75,25,91,27,0,0,4,23,647,578,48,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,647,578,1,0,1,1,2,2017
"14868900092",9,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,201930,41,0,0,59,1,1,1,2,2,"2",1,1,2,2,649,364,98,46,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,"C",1,1,1,2,229832070,,,,1,1,1,1,1,2,2,"",1,216277981,100,100,0,147,22,0,0,40,70,649,364,102,49,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,649,364,9,1,1,2,2,2017
"13601939015",1,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,1244053,35,65,0,0,1,1,2,2,1,"2",1,1,1,2,650,315,263,191,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,"",1,2,1,1,87397176,5,100,0,2,2,2,2,2,2,2,"",2,67670899,,,,484,12,0,2,0,5,650,315,299,197,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,650,315,6,2,1,1,2,2016
"14665314091",17,"F","Construcción",4,"Construcción",5,"Grande Empresa",1,2,1,1,1,7410,100,0,0,0,1,1,2,2,1,"2",2,,,2,651,52,74,38,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,,,,,,,,"",1,2,1,2,93296831,,,,1,2,2,2,2,2,2,"",2,56857552,,,,86,27,0,0,0,0,651,52,74,38,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,651,52,3,0,1,2,2,2016
"13829521177",17,"I","Actividades de alojamiento y de servicio de comidas",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,246324,84,0,0,16,1,1,2,1,1,"4",1,2,1,2,652,526,226,369,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,,,,,,,,"",2,2,1,2,43146471,,,,2,2,1,2,2,2,2,"",2,30117718,,,,235,360,0,0,0,340,652,526,226,369,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,652,526,,,2,2,1,2017
"14863718172",17,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,119701,98,2,0,0,1,1,2,2,1,"2",1,1,1,2,653,87,84,42,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,"",1,2,1,2,58132180,,,,1,2,1,1,2,2,1,"POLITICA DE VICUNHA",1,37975811,100,100,0,220,15,13,56,2,50,653,87,84,42,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,653,87,3,1,2,2,1,2017
"13828259177",17,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,32608,90,0,10,0,1,1,2,2,1,"2",1,1,1,2,654,124,84,49,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,"",2,2,1,2,68611084,,,,2,1,2,2,2,2,2,"",2,48228765,,,,105,28,0,13,0,35,654,124,105,28,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,654,124,,,2,2,1,2016
"14596814175",19,"B","Explotación de minas y canteras",2,"Minería",5,"Grande Empresa",1,2,1,1,1,334173,100,0,0,0,1,1,2,2,1,"4",1,2,1,2,655,91,250,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,"",2,2,1,2,0,,,,1,2,2,2,2,2,2,"",2,8893791,,,,18,265,0,260,0,15,655,91,250,31,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,655,91,8,0,1,2,2,2017
"14677967073",1,"B","Explotación de minas y canteras",2,"Minería",5,"Grande Empresa",1,2,1,1,2,,,,,,1,1,2,2,1,"3",2,,,2,661,14,13,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,"",2,2,1,2,26393946,,,,1,2,2,2,2,2,2,"",2,9990716,,,,4,14,0,0,0,0,661,14,13,5,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,661,14,1,1,2,2,1,2018
"14861027172",17,"N","Actividades de servicios administrativos y de apoyo",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,10219,100,0,0,0,1,1,2,1,1,"4",1,1,1,2,666,22,35,15,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,"",2,2,2,2,5408790,,,,1,2,1,2,2,2,2,"",2,1094243,,,,15,5,0,25,15,3,666,22,8,12,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,666,22,,,2,2,1,2017
"13705189093",9,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,140960,100,0,0,0,1,1,2,2,1,"4",1,1,1,2,667,224,410,190,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,"",2,2,1,2,191204855,,,,1,2,1,1,2,2,2,"",2,177845228,,,,300,300,0,500,150,20,667,224,410,190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,667,224,12,1,1,1,2,2018
"14677967073",1,"B","Explotación de minas y canteras",2,"Minería",5,"Grande Empresa",1,2,1,1,1,1290,100,0,0,0,1,1,2,2,1,"3",1,2,1,2,667,11,13,5,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,"",2,2,1,2,26303091,,,,1,2,2,2,2,2,2,"",2,10589337,,,,14,4,0,0,0,0,667,11,13,5,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,667,11,1,1,1,2,2,2017
"13705091093",9,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,123815,0,0,76,24,1,1,2,2,1,"2",1,1,1,2,671,78,200,68,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,"",1,1,1,2,111514387,,,,1,2,2,2,2,2,2,"",2,51002008,,,,240,113,26,115,6,0,671,78,285,68,1,1,2,1,1,2,,,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,671,78,6,4,2,2,1,2016
"13734946111",11,"P","Enseñanza",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,169841,36,64,0,0,1,1,2,2,1,"5",1,2,1,2,672,850,408,612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"",1,1,1,2,79920793,,,,1,2,2,2,2,2,2,"",2,35255452,,,,1775,910,7,7,295,4,672,850,408,612,1,1,1,2,1,2,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,672,850,26,16,1,1,2,2018
"13706023091",9,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,69519,100,0,0,0,1,1,2,2,1,"2",2,,,2,674,195,148,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,"",1,2,1,2,89005994,,,,1,1,1,1,1,1,2,"",1,72198801,32,16,84,196,46,14,0,6,0,674,195,128,114,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,674,195,8,1,1,2,2,2016
"13709493099",9,"N","Actividades de servicios administrativos y de apoyo",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,2627,100,0,0,0,1,1,2,1,1,"2",1,1,1,2,676,17,25,17,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,"",2,2,1,1,9117927,5,100,0,2,2,2,1,2,2,2,"",2,1419610,,,,20,2,15,20,0,0,676,17,20,15,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,676,17,,,2,2,2,2018
"13601939015",1,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,90694,100,0,0,0,1,1,2,2,1,"3",1,1,1,2,679,309,301,201,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,"",2,2,1,1,107450987,5,100,0,2,1,1,2,2,2,2,"",2,91762798,,,,487,15,0,0,0,25,679,309,301,201,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,679,309,2,1,1,1,2,2017
"14732114018",1,"F","Construcción",4,"Construcción",5,"Grande Empresa",1,2,1,1,1,45669,100,0,0,0,1,1,2,1,2,"3",1,2,1,2,680,43,20,25,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,"",1,1,1,2,24605307,,,,2,2,2,2,2,2,1,"NO HAY INTERÉS",2,17840971,,,,20,10,0,1,0,1,680,43,20,25,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,680,43,,,2,2,1,2016
"13601939015",1,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,230086,100,0,0,0,1,1,2,2,1,"3",1,1,1,2,682,357,201,120,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,"",2,2,1,1,121778465,5,100,0,2,1,1,2,2,2,2,"",2,96914698,,,,520,250,0,0,80,25,682,357,201,120,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,682,357,4,2,1,1,2,2018
"13602171013",1,"P","Enseñanza",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,151012,100,0,0,0,1,1,2,2,1,"5",2,,,2,685,605,594,331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"",1,1,1,2,25952037,,,,1,2,2,2,2,2,2,"",2,8947974,,,,410,30,0,0,0,0,685,605,594,331,1,1,1,1,1,2,,,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,685,605,15,3,1,1,2,2018
"13829746179",17,"I","Actividades de alojamiento y de servicio de comidas",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,455063,82,0,0,18,1,1,2,2,1,"4",1,2,1,2,687,992,226,369,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,,,,,,,,"",2,2,1,2,58650709,,,,2,2,1,2,2,2,2,"",2,40161346,,,,235,360,0,0,0,340,687,992,226,369,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,687,992,,,2,2,1,2017
"47059329096",9,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,2872467,68,5,12,15,1,1,2,2,1,"4",1,1,1,1,688,360,550,224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,"",1,2,1,2,31875532,,,,2,2,1,2,2,2,2,"",1,26298490,1,99,1,876,223,0,298,70,0,688,360,550,224,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,688,360,11,4,2,2,1,2017
"13710289098",9,"H","Transporte y almacenamiento",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,2123619,0,90,5,5,1,1,2,2,1,"3",1,2,1,2,692,112,277,103,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"",1,1,1,2,114706500,,,,2,2,1,2,2,2,2,"",2,40282951,,,,330,40,0,95,13,110,692,112,277,103,2,1,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,1,692,112,12,2,2,2,1,2018
"13642141061",6,"N","Actividades de servicios administrativos y de apoyo",5,"Servicios",5,"Grande Empresa",3,2,1,4.75,1,8482,20,80,0,0,1,1,2,2,1,"3",1,1,2,2,694,52,9,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,"",1,1,1,1,6280872,25,100,,1,2,2,1,2,2,2,"",2,655874,,,,17,5,0,0,0,0,694,52,9,13,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,694,52,,,2,2,1,2018
"14829916178",17,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,111448,99,0,0,1,1,1,2,2,1,"4",1,1,1,2,697,348,200,150,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,"",1,1,1,2,154969512,,,,1,1,2,2,2,1,2,"",2,114000152,,,,170,180,10,100,0,10,697,348,200,150,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,697,348,4,1,1,2,2,2017
"13828259177",17,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,66440,100,0,0,0,1,1,2,2,1,"3",1,1,2,2,698,187,53,55,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,"",2,2,1,2,73875538,,,,1,1,1,1,2,2,2,"",2,56335165,,,,67,41,0,13,0,107,698,187,53,55,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,698,187,2,0,2,1,2,2017
"13708059093",9,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,659,100,0,0,0,1,1,2,2,1,"4",1,1,1,2,704,88,462,80,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,"",1,2,1,2,120216300,,,,2,1,1,1,1,2,2,"",2,85027877,,,,152,93,0,280,0,6,704,88,200,50,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,704,88,1,0,2,1,2,2018
"13705202090",9,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,531535,100,0,0,0,1,1,2,2,1,"4",1,1,1,2,708,165,433,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,"",1,2,1,2,200325840,,,,1,1,1,2,2,2,2,"",2,182285585,,,,41,477,0,220,50,90,708,165,408,110,1,1,2,2,1,2,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,708,165,15,1,2,2,2,2018
"13706763095",9,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,111289,100,0,0,0,1,1,2,2,1,"3",1,1,2,2,709,298,70,40,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,"",1,1,1,2,97354780,,,,1,2,2,2,2,2,2,"",2,85823751,,,,83,23,0,7,7,2,709,298,53,35,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,709,298,1,1,2,2,2,2018
"13710289098",9,"H","Transporte y almacenamiento",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,2650817,20,80,0,0,1,1,2,2,1,"3",1,1,1,2,710,101,270,30,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"",2,2,2,2,118507972,,,,2,1,2,1,2,2,2,"",2,41669064,,,,260,34,89,0,6,84,710,101,270,30,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,710,101,7,2,2,2,1,2017
"13824867172",17,"N","Actividades de servicios administrativos y de apoyo",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,5592,100,0,0,0,1,1,2,1,1,"5",1,1,1,1,711,26,15,15,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,"",2,2,1,1,7262419,100,100,,1,1,1,2,2,2,2,"",1,1453601,60,100,0,21,4,0,15,0,8,711,26,11,13,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,1,711,26,1,0,2,2,1,2018
"14677967073",1,"B","Explotación de minas y canteras",2,"Minería",5,"Grande Empresa",1,2,1,1,1,2442,100,0,0,0,1,1,2,2,1,"2",2,,,2,713,10,107,10,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,2,"",2,2,1,2,24589431,,,,1,2,2,2,2,2,2,"",2,10340256,,,,11,3,0,0,0,0,713,10,107,10,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,713,10,2,1,1,2,2,2016
